Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Read Count
7698681,"Original Sin (Seven Deadly Sins, #1)",Allison Brennan,"Brennan, Allison",,,9781741668773,0,3.57,Random House Australia,Paperback,288,2010,2000,,17/12/2015,"to-read, paperback","to-read (#213), paperback (#389)",to-read,,0
8816969,Carnal Sin (Seven Deadly Sins #2),Allison Brennan,"Brennan, Allison",,,9781741668780,0,3.86,Random House Australia Pty Ltd,Paperback,427,2010,2010,,17/12/2015,"to-read, paperback","to-read (#214), paperback (#388)",to-read,,0
6973516,"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,"Fitzpatrick, Becca",,1847386954,9781847386953,0,3.98,Simon and Schuster,Paperback,391,2009,2009,,14/01/2017,"to-read, paperback","to-read (#454), paperback (#385)",to-read,,0
6651705,"Naamah's Kiss (Moirin Trilogy, #1)",Jacqueline Carey,"Carey, Jacqueline",,0575093579,9780575093577,0,4.11,Gollancz,Paperback,645,2010,2009,,14/01/2017,"to-read, paperback","to-read (#455), paperback (#387)",to-read,,0
1001995,Inkheart,Cornelia Funke,"Funke, Cornelia",Anthea Bell,1904442218,9781904442219,0,3.88,Chicken House,Paperback,544,2004,2003,,14/01/2017,"to-read, paperback","to-read (#452), paperback (#383)",to-read,,0
553808,Inkspell,Cornelia Funke,"Funke, Cornelia",Anthea Bell,1904442838,9781904442837,0,3.92,The Chicken House,Paperback,685,2006,2005,,14/01/2017,"to-read, paperback","to-read (#453), paperback (#384)",to-read,,0
559747,"The Fourth Bear (Nursery Crime, #2)",Jasper Fforde,"Fforde, Jasper",,0340835737,9780340835739,0,4.07,HODDER PAPERBACKS,Paperback,379,2007,2006,,14/01/2017,"to-read, paperback","to-read (#449), paperback (#380)",to-read,,0
8513949,"The Last Dragonslayer (The Last Dragonslayer, #1)",Jasper Fforde,"Fforde, Jasper",,1444707183,9781444707182,0,3.87,,Paperback,281,,2010,,14/01/2017,"to-read, paperback","to-read (#450), paperback (#382)",to-read,,0
27005,"The Eyre Affair (Thursday Next, #1)",Jasper Fforde,"Fforde, Jasper",,034073356X,9780340733561,0,3.91,Hodder and Stoughton,Paperback,373,2001,2001,,14/01/2017,"to-read, paperback","to-read (#448), paperback (#379)",to-read,,0
100464,Dragon Rider,Cornelia Funke,"Funke, Cornelia",,190444248X,9781904442486,0,3.97,Chicken House,Paperback,527,2005,1997,,17/12/2015,"to-read, paperback","to-read (#229), paperback (#378)",to-read,,0
8563016,"Spells (Wings, #2)",Aprilynne Pike,"Pike, Aprilynne",,0007347006,9780007347001,0,3.98,HarperCollins Children's Books,Paperback,426,2010,2009,,14/01/2017,"to-read, paperback","to-read (#447), paperback (#377)",to-read,,0
7723203,Angelology,Danielle Trussoni,"Trussoni, Danielle",,0718155599,9780718155599,0,3.42,Penguin UK,Paperback,451,2010,2010,,14/01/2017,"to-read, paperback","to-read (#446), paperback (#376)",to-read,,0
6579183,"Oath of Fealty (Paladin's Legacy, #1)",Elizabeth Moon,"Moon, Elizabeth",,0345508742,9780345508744,0,4.1,Del Rey Books,Hardcover,471,2010,2010,,17/12/2015,"to-read, paperback","to-read (#230), paperback (#375)",to-read,,0
6611024,"Firespell (Dark Elite, #1)",Chloe Neill,"Neill, Chloe",,0451228863,9780451228864,0,3.69,Signet,Mass Market Paperback,246,2010,2010,,17/12/2015,"to-read, paperback","to-read (#224), paperback (#374)",to-read,,0
6581511,"Shadowland (The Immortals, #3)",Alyson Noel,"Noel, Alyson",,031259044X,9780312590444,0,3.66,St. Martin's Griffin,Hardcover,339,2009,2009,,17/12/2015,"to-read, hardcover","to-read (#215), hardcover (#27)",to-read,,0
8890436,"Darkest Mercy (Wicked Lovely, #5)",Melissa Marr,"Marr, Melissa",,0007346158,9780007346158,0,4.11,Harper Collins Children's Books,Paperback,327,2011,2011,,14/01/2017,"to-read, paperback","to-read (#445), paperback (#372)",to-read,,0
11265544,Smoke and Mirrors,Neil Gaiman,"Gaiman, Neil",,,,0,4.04,Headline Review,Kindle Edition,354,2010,1998,2/07/2015,22/06/2015,"ebook, paperback","ebook (#173), paperback (#371)",read,,1
10671189,"Succubus Heat (Georgina Kincaid, #4)",Richelle Mead,"Mead, Richelle",,,,4,4.19,Transworld Publishers Limited,Paperback,512,,2009,,3/01/2014,paperback,paperback (#33),read,,1
3128413,"Succubus Nights (Georgina Kincaid, #2)",Richelle Mead,"Mead, Richelle",,0553819127,9780553819120,4,4.07,Bantam,Paperback,480,2008,2008,,19/08/2014,paperback,paperback (#93),read,,1
2619996,"Succubus in the City (Succubus, #1)",Nina Harper,"Harper, Nina",,0345495063,9780345495068,0,3.23,Del Rey,Paperback,392,2008,2008,,14/01/2017,paperback,paperback (#370),read,,1
3936300,"Wicked Game (WVMP Radio, #1)",Jeri Smith-Ready,"Smith-Ready, Jeri",,1439101345,9781439101346,0,3.7,Pocket Books,Paperback,392,2009,2008,,14/01/2017,"to-read, paperback","to-read (#444), paperback (#369)",to-read,,0
6938769,Mirror Mirror,Gregory Maguire,"Maguire, Gregory",,0755341724,9780755341726,0,3.28,Headline Review,Paperback,331,2009,2003,,17/12/2015,"to-read, paperback","to-read (#232), paperback (#368)",to-read,,0
18943,Confessions of an Ugly Stepsister,Gregory Maguire,"Maguire, Gregory",,0060987529,9780060987527,0,3.52,William Morrow Paperbacks,Paperback,372,2000,1999,,17/12/2015,"to-read, paperback","to-read (#233), paperback (#367)",to-read,,0
7198988,"Dark Flame (The Immortals, #4)",Alyson Noel,"Noel, Alyson",,0312590970,9780312590970,0,3.74,St. Martin's Griffin,Hardcover,320,2010,2010,,17/12/2015,"to-read, paperback","to-read (#216), paperback (#366)",to-read,,0
18686012,"Taste of Darkness (Healer, #3)",Maria V. Snyder,"Snyder, Maria V.",,1743566123,9781743566121,0,4.08,HarlequinTeen ,Paperback,458,2014,2013,,19/08/2014,"to-read, paperback","to-read (#23), paperback (#124)",to-read,,0
22978485,"Touch of Power (Healer, #1)",Maria V. Snyder,"Snyder, Maria V.",,1743568266,9781743568262,0,4.15,HQ Young Adult - US,Paperback,390,2012,2011,,14/01/2017,"to-read, paperback","to-read (#442), paperback (#364)",to-read,,0
22978546,Scent of Magic  (Healer #2),Maria V. Snyder,"Snyder, Maria V.",,1743568274,9781743568279,0,4.12,HQ Young Adult - US,Paperback,412,2013,2012,,14/01/2017,"to-read, paperback","to-read (#443), paperback (#365)",to-read,,0
884583,The Gate of Ivory (Ivory #1),Doris Egan,"Egan, Doris",,0886773288,9780886773281,0,3.97,DAW Books,Paperback,319,1992,1989,,14/01/2017,paperback,paperback (#363),read,,1
13512785,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)",Catherynne M. Valente,"Valente, Catherynne M.",,1780338333,9781780338330,0,3.97,Corsair,Paperback,328,2012,2011,,14/01/2017,"to-read, paperback","to-read (#441), paperback (#362)",to-read,,0
11777684,"Sasha (A Trial of Blood & Steel, #1)",Joel Shepherd,"Shepherd, Joel",,,9780733623219,0,3.85,ORBIT,Paperback,593,2008,2007,,14/01/2017,"to-read, paperback","to-read (#440), paperback (#361)",to-read,,0
7853472,Afterlife: The Resurrection Chronicles,Merrie Destefano,"Destefano, Merrie",,0061990817,9780061990816,0,3.19,Eos,Paperback,322,2010,2010,,14/01/2017,"to-read, paperback","to-read (#439), paperback (#360)",to-read,,0
7405989,The Dragon and the Stars,Derwin Mak,"Mak, Derwin","Eric Choi, Tony Pi, Charles Tan, William F. Wu, Emery Huang, Crystal Gail Shangkuan Koo, Emily Mah, E.M. Tippetts, Eugie Foster, Melissa Yuan-Innes, Shelly Li, Gabriela Lee, E.L. Chen, Susan Ee, Brenda W. Clough, Urania Fung, Wen Y. Phua, Ken Liu",0756406188,9780756406189,0,3.6,DAW,Paperback,320,2010,2010,,14/01/2017,"paperback, to-read","paperback (#359), to-read (#438)",to-read,,0
7832325,"Afterlight (Dark Ink Chronicles, #1)",Elle Jasper,"Jasper, Elle",,0451231678,9780451231673,0,3.71,Signet,Paperback,324,2010,2010,,14/01/2017,paperback,paperback (#358),read,,1
9633188,"Everdark (Dark Ink Chronicles, #2)",Elle Jasper,"Jasper, Elle",,0451233778,9780451233776,0,3.87,Signet,Paperback,336,2011,2011,,14/01/2017,paperback,paperback (#357),read,,1
11476593,"Summoning the Night (Arcadia Bell, #2)",Jenn Bennett,"Bennett, Jenn",,1451620535,9781451620535,0,3.99,Pocket Books,Mass Market Paperback,324,2012,2012,,14/01/2017,"to-read, paperback","to-read (#437), paperback (#356)",to-read,,0
7614747,"Venom (Elemental Assassin, #3)",Jennifer Estep,"Estep, Jennifer",,1439148015,9781439148013,0,4.16,Pocket Books,Mass Market Paperback,389,2010,2010,,14/01/2017,"to-read, paperback","to-read (#436), paperback (#355)",to-read,,0
6933152,"Web of Lies (Elemental Assassin, #2)",Jennifer Estep,"Estep, Jennifer",,143914799X,9781439147993,0,4.09,Pocket Books,Mass Market Paperback,400,2010,2010,,14/01/2017,"to-read, paperback","to-read (#435), paperback (#354)",to-read,,0
7849352,"Vicious Grace (The Black Sun's Daughter, #3)",M.L.N. Hanover,"Hanover, M.L.N.",,1439176299,9781439176290,0,3.94,Pocket Books,Paperback,367,2010,2010,,14/01/2017,"to-read, paperback","to-read (#434), paperback (#353)",to-read,,0
11098030,"Alpha Instinct (Moon Shifter, #1)",Katie Reus,"Reus, Katie",,0451236092,9780451236098,0,3.75,Signet Eclipse,Mass Market Paperback,341,2012,2012,,14/01/2017,"to-read, paperback","to-read (#433), paperback (#352)",to-read,,0
6318238,"The Better Part of Darkness (Charlie Madigan, #1)",Kelly Gay,"Gay, Kelly",,1439109656,9781439109656,0,3.74,Pocket Books,Paperback,394,2009,2009,,14/01/2017,"to-read, paperback","to-read (#432), paperback (#351)",to-read,,0
7140462,"The Darkest Edge of Dawn (Charlie Madigan, #2)",Kelly Gay,"Gay, Kelly",,1439110042,9781439110041,0,4.09,Pocket Books,Paperback,374,2010,2010,,14/01/2017,"to-read, paperback","to-read (#431), paperback (#350)",to-read,,0
6261189,"Unholy Ghosts (Downside Ghosts, #1)",Stacia Kane,"Kane, Stacia",,0345515579,9780345515575,0,3.63,Del Rey,Mass Market Paperback,339,2010,2010,,14/01/2017,"to-read, paperback","to-read (#430), paperback (#349)",to-read,,0
8857109,"Surrender the Dark (The Dark, #1)",L.A. Banks,"Banks, L.A.",,1451607784,9781451607789,0,3.98,Pocket Books,Paperback,373,2011,2011,,14/01/2017,"to-read, paperback","to-read (#429), paperback (#348)",to-read,,0
10414619,"Conquer the Dark (The Dark, #2)",L.A. Banks,"Banks, L.A.",,1451608845,9781451608847,0,4.3,Pocket Books,Paperback,339,2011,2011,,14/01/2017,"paperback, to-read","paperback (#347), to-read (#428)",to-read,,0
92141,Wicked: The Life and Times of the Wicked Witch of the West  (The Wicked Years #1),Gregory Maguire,"Maguire, Gregory",,0061350966,9780061350962,0,3.53,Harper,Mass Market Paperback,519,2007,1995,,14/01/2017,paperback,paperback (#346),read,,1
6237463,"Unclean Spirits (The Black Sun's Daughter, #1)",M.L.N. Hanover,"Hanover, M.L.N.",,1439143056,9781439143056,0,3.53,Pocket Books,Mass Market Paperback,373,2009,2008,,14/01/2017,"to-read, paperback","to-read (#427), paperback (#345)",to-read,,0
6318223,"Darker Angels (The Black Sun's Daughter, #2)",M.L.N. Hanover,"Hanover, M.L.N.",,1416576770,9781416576778,0,3.87,Pocket Books,Paperback,360,2009,2009,,18/12/2015,"paperback, to-read","paperback (#252), to-read (#257)",to-read,,0
6854,"Three to Get Deadly (Stephanie Plum, #3)",Janet Evanovich,"Evanovich, Janet",,0312966091,9780312966096,0,4.15,St. Martin's Press,Mass Market Paperback,321,1998,1997,,6/05/2015,"to-read, paperback","to-read (#176), paperback (#143)",to-read,,0
6422,"Four to Score (Stephanie Plum, #4)",Janet Evanovich,"Evanovich, Janet",,0312966970,9780312966973,0,4.17,St. Martin's Press,Mass Market Paperback,313,1999,1998,,6/05/2015,"to-read, paperback","to-read (#177), paperback (#144)",to-read,,0
967881,"Sebastian of Mars (Masters of Mars, #2)",Al Sarrantonio,"Sarrantonio, Al",,0441013376,9780441013371,0,3.48,Ace,Paperback,224,2005,2005,,14/01/2017,"to-read, paperback","to-read (#425), paperback (#341)",to-read,,0
140077,"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,"Harris, Charlaine",,0441012183,9780441012183,4,4.14,Ace Books,Mass Market Paperback,291,2005,2004,,19/08/2014,"paperback, to-read","paperback (#71), to-read (#426)",to-read,,1
170210,"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine Harris,"Harris, Charlaine",,0441013333,9780441013333,4,4.01,Ace Books,Mass Market Paperback,295,2006,2005,,19/08/2014,"paperback, to-read","paperback (#72), to-read (#424)",to-read,,1
140079,"Definitely Dead (Sookie Stackhouse, #6)",Charlaine Harris,"Harris, Charlaine",,0441014917,9780441014910,4,4.02,Ace Books,Mass Market Paperback,324,2007,2006,,19/08/2014,"paperback, to-read","paperback (#73), to-read (#423)",to-read,,1
8713857,"Paranormalcy (Paranormalcy, #1)",Kiersten White,"White, Kiersten",,0007390114,9780007390113,0,3.9,HarperCollins Children's Books,Paperback,335,2011,2010,,14/01/2017,"to-read, paperback","to-read (#420), paperback (#336)",to-read,,0
8717430,Kisses From Hell,Kristin Cast,"Cast, Kristin","Alyson Noel, Kelley Armstrong, Richelle Mead, Francesca Lia Block",0007237340,9780007237340,0,3.62,Harper Collins,Paperback,264,2010,2010,,14/01/2017,"to-read, paperback","to-read (#421), paperback (#337)",to-read,,0
18144721,Guardians of Ga'Hoole Collection,Kathryn Lasky,"Lasky, Kathryn",,0545281954,9780545281959,0,4.29,Scholastic,Paperback,675,2010,2009,,14/01/2017,"to-read, paperback","to-read (#422), paperback (#338)",to-read,,0
12406114,Faery Tales & Nightmares,Melissa Marr,"Marr, Melissa",,0007456867,9780007456864,0,3.71,Harper Collins Children's Books,Paperback,418,2012,2012,,14/01/2017,"to-read, paperback","to-read (#419), paperback (#335)",to-read,,0
18373311,Arrow Volume 2,Marc Guggenheim,"Guggenheim, Marc",Andrew Kreisberg,1401246036,9781401246037,0,3.82,DC Comics,Paperback,192,2014,2014,19/08/2014,19/08/2014,"paperback, graphic-novels","paperback (#57), graphic-novels (#46)",read,,1
17671957,Arrow Volume 1,Marc Guggenheim,"Guggenheim, Marc","Andrew Kreisberg, Keto Shimizu, Mike Grell, Brian Ford Sullivan, Joe Bennett, Craig Yeung, Various, Sergio Sandoval",1401242995,9781401242992,0,3.72,DC Comics,Paperback,208,2013,2013,22/08/2014,22/08/2014,"paperback, graphic-novels","paperback (#102), graphic-novels (#47)",read,,1
7187728,"Unseen Academicals (Discworld, #37)",Terry Pratchett,"Pratchett, Terry",,0552153370,9780552153379,0,3.99,Corgi,Paperback,540,2010,2009,,22/11/2016,"to-read, paperback","to-read (#391), paperback (#318)",to-read,,0
33590260,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,"Maas, Sarah J.",,1619636107,9781619636101,0,4.62,Bloomsbury YA,Hardcover,984,2018,2018,,2/03/2016,to-read,to-read (#303),to-read,,0
515619,"Thief of Time (Discworld, #26)",Terry Pratchett,"Pratchett, Terry",,0552148407,9780552148405,0,4.26,Corgi,Paperback,430,2002,2001,,17/12/2015,paperback,paperback (#198),read,,1
833426,"Feet of Clay (Discworld, #19)",Terry Pratchett,"Pratchett, Terry",,0552142379,9780552142373,0,4.28,Corgi,Paperback,416,1997,1996,,17/12/2015,paperback,paperback (#192),read,,1
833430,"Lords and Ladies (Discworld, #14)",Terry Pratchett,"Pratchett, Terry",,0552138916,9780552138918,0,4.17,Corgi,Paperback,382,1993,1992,,17/12/2015,paperback,paperback (#188),read,,1
828352,"Mort (Discworld, #4)",Terry Pratchett,"Pratchett, Terry",,0552131067,9780552131063,0,4.23,Corgi,Mass Market Paperback,316,1988,1987,,17/12/2015,paperback,paperback (#179),read,,1
233679,"Guards! Guards! (Discworld, #8; City Watch #1)",Terry Pratchett,"Pratchett, Terry",,0552134627,9780552134620,0,4.33,Random House,Paperback,412,1990,1989,,17/12/2015,paperback,paperback (#182),read,,1
31867973,I See Us (Oracle #3),Meghan Ciana Doidge,"Doidge, Meghan Ciana",,,,4,4.46,Old Man in the CrossWalk Productions,Kindle Edition,289,2016,,27/12/2016,26/12/2016,ebook,ebook (#336),read,,1
23743263,Strategic Storytelling: How to Create Persuasive Business Presentations,Dave McKinsey,"McKinsey, Dave",,,,0,3.56,,Kindle Edition,267,2014,2014,,26/12/2016,"currently-reading, ebook","currently-reading (#1), ebook (#326)",currently-reading,,1
27829617,Code Breakers Complete Series: Books 1-4,Colin F. Barnes,"Barnes, Colin F.",,,,0,3.86,Binary Books,Kindle Edition,1178,2015,2015,,26/12/2016,"to-read, ebook","to-read (#418), ebook (#342)",to-read,,0
28223686,"Ash (Hive Trilogy, #1)",Jaymin Eve,"Eve, Jaymin",Leia Stone,,,0,4.05,,Kindle Edition,232,2015,2015,,26/12/2016,"to-read, ebook","to-read (#417), ebook (#340)",to-read,,0
33406133,Hell's Bells: Stories of Festive Fear by members of the Australian Horror Writers Association,Martin Livings,"Livings, Martin","Keith Williams, Deborah Sheldon, Joy Loggie, Anthony Ferguson, Chris Ferdinands, C.S. Hughes, Barb Ettridge, Angela J. Maher, Geneve Flynn, Rob Barden, Neil Cladingboel, Louise Zedda-Sampson, Trevor Cleland, Rebecca Fraser, Christopher Pulo, Gerry Huntman, Helen Stubbs, Andrew Cull, Matthew R. Davis, David Schembri, Shane Jiraiya Cummings, Noel Osualdini, Onyx D'Castro, Silvia Brown, Darren Gore, Shaun Taylor, Steve Dillon, Adam Bertram, Alan Baxter, Michael Claudius, Jason Nahrung, Claire Fitzpatrick, Chris Mason, Bernie Rutkay, Greg Chapman, Mark Smith-Briggs, Cameron Trost, Steven Paulsen, Steve Herczeg, Stephen Herczeg",,,0,4,Australian Horror Writers Association,Kindle Edition,148,2016,2016,,26/12/2016,"to-read, ebook","to-read (#416), ebook (#339)",to-read,,0
8786449,Chimerascope,Douglas  Smith,"Smith, Douglas",Julie E. Czerneda,,,0,3.91,,Kindle Edition,332,,2010,,26/12/2016,"to-read, ebook","to-read (#415), ebook (#338)",to-read,,0
13010378,"Golden Blood (Time Spirit Trilogy, #1)",Melissa Pearl,"Pearl, Melissa",,,,0,3.81,,Kindle Edition,250,2011,2011,,26/12/2016,"ebook, to-read","ebook (#337), to-read (#414)",to-read,,0
33521694,Sing Down the Stars,L.J. Hatton,"Hatton, L.J.",,,,0,3.74,,Kindle Edition,,,2015,,26/12/2016,"to-read, ebook","to-read (#413), ebook (#335)",to-read,,0
20032466,301 Smart Answers to Tough Business Etiquette Questions,Vicky Oliver,"Oliver, Vicky",,,,0,3.21,Skyhorse Publishing,Kindle Edition,384,2010,2010,,26/12/2016,"to-read, ebook","to-read (#412), ebook (#334)",to-read,,0
16064853,"Jet (Jet, #1)",Russell Blake,"Blake, Russell",,,,0,3.88,Reprobatio Ltd,Kindle Edition,229,2012,2012,,26/12/2016,"to-read, ebook","to-read (#411), ebook (#333)",to-read,,0
27304591,"The Soul Summoner  (The Soul Summoner, #1)",Elicia Hyder,"Hyder, Elicia",,,,0,4.11,Forge Creek Press,Kindle Edition,268,2015,2015,,26/12/2016,"to-read, ebook","to-read (#410), ebook (#331)",to-read,,0
26045106,"Getting Wilde (Immortal Vegas, #1)",Jenn Stark,"Stark, Jenn",,,,0,3.67,Elewyn Publishing,Kindle Edition,292,2015,2015,,26/12/2016,"to-read, ebook","to-read (#409), ebook (#330)",to-read,,0
23627121,Mythology 101,Jody Lynn Nye,"Nye, Jody Lynn",,,,0,3.74,WordFire Press,Kindle Edition,317,2014,1990,,26/12/2016,"to-read, ebook","to-read (#408), ebook (#329)",to-read,,0
22884844,"Charmed, I'm Sure (Halloween LaVeau #4)",Rose Pressey,"Pressey, Rose",,,,0,4.17,,Kindle Edition,198,2014,2014,,26/12/2016,"to-read, ebook","to-read (#407), ebook (#328)",to-read,,0
17794220,"The Change (Unbounded, #1)",Teyla Branton,"Branton, Teyla",,,,0,3.86,White Star Press,Kindle Edition,354,2013,,,26/12/2016,"to-read, ebook","to-read (#406), ebook (#327)",to-read,,0
18685328,The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,"Lencioni, Patrick",,,,0,4.02,Jossey-Bass,Kindle Edition,239,2011,1998,,26/12/2016,"to-read, ebook","to-read (#405), ebook (#325)",to-read,,0
19341437,"The Demon Mistress (Eva Prim, #1)",Jordan K. Rose,"Rose, Jordan K.",,,,0,3.7,Jordan K. Rose,Kindle Edition,298,2013,2013,,26/12/2016,"to-read, ebook","to-read (#404), ebook (#324)",to-read,,0
18857205,"Influential Magic (Crescent City Fae, #1)",Deanna Chase,"Chase, Deanna",,,,0,3.8,Bayou Moon Press LLC,Kindle Edition,320,2013,2013,,26/12/2016,"to-read, ebook","to-read (#403), ebook (#323)",to-read,,0
30955930,The Farrier's Daughter (The Irish Witch Series Book 1),Leigh Ann Edwards,"Edwards, Leigh Ann",,,,0,3.87,Tule Publishing,Kindle Edition,195,2016,2014,,26/12/2016,"to-read, ebook","to-read (#402), ebook (#322)",to-read,,0
23810727,"The Katie & Annalise Box Set (What Doesn't Kill You, #1-3): Three Full-Length Romantic Mysteries",Pamela Fagan Hutchins,"Hutchins, Pamela Fagan",,,,0,4.24,SkipJack Publishing,Kindle Edition,878,2014,2014,,26/12/2016,"to-read, ebook","to-read (#401), ebook (#321)",to-read,,0
